TITLE,Ngb_ferric_NaP_pH6.0_pos_1_LCJG_020226
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,26/02/02
TIME,11:14:54
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  700.0000
LASTX,  200.0000
NPOINTS,    5001
FIRSTY,     1.82408
MAXY,   107.53758
MINY,  -171.80385
XYDATA
646.4000,1.96291,333.54
646.3000,1.95882,333.569
646.2000,1.85676,333.593
646.1000,1.87579,333.602
646.0000,1.94207,333.638
645.9000,2.00656,333.663
645.8000,2.04168,333.696
645.7000,2.11358,333.718
645.6000,2.12344,333.758
645.5000,2.07469,333.788
645.4000,2.04322,333.814
645.3000,2.04769,333.853
645.2000,2.13515,333.869
645.1000,2.11345,333.897
645.0000,2.16786,333.913
644.9000,2.1787,333.931
644.8000,2.17434,333.943
644.7000,2.09337,333.963
644.6000,2.09437,334.004
644.5000,1.99677,334.018
644.4000,1.94721,334.024
644.3000,1.99208,334.019
644.2000,1.94025,334.039
644.1000,1.87848,334.054
644.0000,1.96451,334.074
643.9000,2.07942,334.067
643.8000,2.18396,334.072
643.7000,2.12666,334.075
643.6000,2.06436,334.09
643.5000,2.08244,334.1
643.4000,2.2533,334.083
643.3000,2.26354,334.077
643.2000,2.26153,334.07
643.1000,2.20362,334.07
643.0000,2.32332,334.078
642.9000,2.32794,334.08
642.8000,2.25838,334.087
642.7000,2.29885,334.102
642.6000,2.18821,334.101
642.5000,2.06902,334.113
642.4000,2.08228,334.112
642.3000,2.02227,334.121
642.2000,2.07946,334.105
642.1000,2.15481,334.098
642.0000,2.22274,334.087
641.9000,2.18962,334.089
641.8000,2.10847,334.064
641.7000,2.08693,334.055
641.6000,2.19314,334.052
641.5000,2.12379,334.042
641.4000,2.21582,334.025
641.3000,2.2393,333.996
641.2000,2.38645,333.999
641.1000,2.31314,333.992
641.0000,2.18834,333.978
640.9000,2.29452,333.966
640.8000,2.39464,333.947
640.7000,2.35012,333.936
640.6000,2.37134,333.928
640.5000,2.38277,333.901
640.4000,2.42703,333.89
640.3000,2.35235,333.88
640.2000,2.38505,333.873
640.1000,2.20981,333.863
640.0000,2.21407,333.842
639.9000,2.2572,333.822
639.8000,2.21779,333.802
639.7000,2.26728,333.786
639.6000,2.34401,333.764
639.5000,2.40292,333.745
639.4000,2.368,333.706
639.3000,2.52347,333.673
639.2000,2.54697,333.644
639.1000,2.62418,333.617
639.0000,2.77837,333.59
638.9000,2.82254,333.552
638.8000,2.84957,333.527
638.7000,2.70906,333.513
638.6000,2.54051,333.482
638.5000,2.5174,333.459
638.4000,2.61318,333.456
638.3000,2.62744,333.428
638.2000,2.60258,333.394
638.1000,2.56842,333.366
638.0000,2.46314,333.354
637.9000,2.49475,333.328
637.8000,2.47788,333.305
637.7000,2.53763,333.258
637.6000,2.65708,333.233
637.5000,2.51197,333.208
637.4000,2.51054,333.177
637.3000,2.50865,333.139
637.2000,2.383,333.107
637.1000,2.34218,333.074
637.0000,2.31022,333.03
636.9000,2.38717,332.99
636.8000,2.43853,332.96
636.7000,2.54571,332.932
636.6000,2.44964,332.918
636.5000,2.32794,332.889
636.4000,2.27316,332.857
636.3000,2.12993,332.823
